315.1,-0.1155,-0.15492,-0.15492,-0.15492
315.2,-0.099679,-0.13918,-0.13918,-0.13918
315.3,-0.08383,-0.1234,-0.1234,-0.1234
315.4,-0.067961,-0.10759,-0.10759,-0.10759
315.5,-0.052074,-0.091757,-0.091757,-0.091757
315.6,-0.036175,-0.075898,-0.075898,-0.075898
315.7,-0.020266,-0.06002,-0.06002,-0.06002
315.8,-0.0043514,-0.044126,-0.044126,-0.044126
315.9,0.011564,-0.028221,-0.028221,-0.028221
316,0.027476,-0.012309,-0.012309,-0.012309
316.1,0.043381,0.0036063,0.0036063,0.0036063
316.2,0.059276,0.019521,0.019521,0.019521
316.3,0.075155,0.03543,0.03543,0.03543
316.4,0.091015,0.05133,0.05133,0.05133
316.5,0.10685,0.067218,0.067218,0.067218
316.6,0.12266,0.083088,0.083088,0.083088
316.7,0.13844,0.098937,0.098937,0.098937
316.8,0.15419,0.11476,0.11476,0.11476
316.9,0.16989,0.13056,0.13056,0.13056
317,0.18555,0.14632,0.14632,0.14632
317.1,0.20117,0.16204,0.16204,0.16204
317.2,0.21673,0.17773,0.17773,0.17773
317.3,0.23224,0.19337,0.19337,0.19337
317.4,0.24769,0.20896,0.20896,0.20896
317.5,0.26308,0.22449,0.22449,0.22449
317.6,0.2784,0.23997,0.23997,0.23997
317.7,0.29365,0.25539,0.25539,0.25539
317.8,0.30883,0.27075,0.27075,0.27075
317.9,0.32392,0.28603,0.28603,0.28603
318,0.33894,0.30125,0.30125,0.30125
318.1,0.35387,0.31638,0.31638,0.31638
318.2,0.36871,0.33144,0.33144,0.33144
318.3,0.38346,0.34642,0.34642,0.34642
318.4,0.39811,0.3613,0.3613,0.3613
318.5,0.41266,0.37609,0.37609,0.37609
318.6,0.4271,0.39079,0.39079,0.39079
318.7,0.44144,0.40539,0.40539,0.40539
318.8,0.45566,0.41989,0.41989,0.41989
318.9,0.46977,0.43428,0.43428,0.43428
319,0.48376,0.44856,0.44856,0.44856
319.1,0.49763,0.46273,0.46273,0.46273
319.2,0.51137,0.47678,0.47678,0.47678
319.3,0.52498,0.49071,0.49071,0.49071
319.4,0.53846,0.50451,0.50451,0.50451
319.5,0.5518,0.51819,0.51819,0.51819
319.6,0.565,0.53174,0.53174,0.53174
319.7,0.57806,0.54515,0.54515,0.54515
319.8,0.59098,0.55842,0.55842,0.55842
319.9,0.60374,0.57155,0.57155,0.57155
320,0.61635,0.58454,0.58454,0.58454
320.1,0.6288,0.59738,0.59738,0.59738
320.2,0.6411,0.61006,0.61006,0.61006
320.3,0.65323,0.6226,0.6226,0.6226
320.4,0.6652,0.63497,0.63497,0.63497
320.5,0.677,0.64719,0.64719,0.64719
320.6,0.68863,0.65924,0.65924,0.65924
320.7,0.70008,0.67112,0.67112,0.67112
320.8,0.71135,0.68283,0.68283,0.68283
320.9,0.72245,0.69437,0.69437,0.69437
321,0.73336,0.70574,0.70574,0.70574
321.1,0.74409,0.71692,0.71692,0.71692
321.2,0.75463,0.72793,0.72793,0.72793
321.3,0.76497,0.73875,0.73875,0.73875
321.4,0.77513,0.74938,0.74938,0.74938
321.5,0.78508,0.75982,0.75982,0.75982
321.6,0.79484,0.77007,0.77007,0.77007
321.7,0.8044,0.78013,0.78013,0.78013
321.8,0.81375,0.78999,0.78999,0.78999
321.9,0.8229,0.79965,0.79965,0.79965
322,0.83184,0.8091,0.8091,0.8091
322.1,0.84056,0.81835,0.81835,0.81835
322.2,0.84908,0.82739,0.82739,0.82739
322.3,0.85738,0.83623,0.83623,0.83623
322.4,0.86546,0.84485,0.84485,0.84485
322.5,0.87332,0.85326,0.85326,0.85326
322.6,0.88097,0.86145,0.86145,0.86145
322.7,0.88839,0.86942,0.86942,0.86942
322.8,0.89558,0.87717,0.87717,0.87717
322.9,0.90255,0.8847,0.8847,0.8847
323,0.90929,0.89201,0.89201,0.89201
323.1,0.91579,0.89909,0.89909,0.89909
323.2,0.92207,0.90595,0.90595,0.90595
323.3,0.92811,0.91257,0.91257,0.91257
323.4,0.93392,0.91896,0.91896,0.91896
323.5,0.93949,0.92512,0.92512,0.92512
323.6,0.94482,0.93105,0.93105,0.93105
323.7,0.94992,0.93674,0.93674,0.93674
323.8,0.95477,0.94219,0.94219,0.94219
323.9,0.95938,0.9474,0.9474,0.9474
324,0.96375,0.95237,0.95237,0.95237
324.1,0.96787,0.95711,0.95711,0.95711
324.2,0.97175,0.9616,0.9616,0.9616
324.3,0.97539,0.96584,0.96584,0.96584
324.4,0.97877,0.96984,0.96984,0.96984
324.5,0.98191,0.9736,0.9736,0.9736
324.6,0.9848,0.97711,0.97711,0.97711
324.7,0.98744,0.98037,0.98037,0.98037
324.8,0.98983,0.98339,0.98339,0.98339
324.9,0.99197,0.98615,0.98615,0.98615
325,0.99385,0.98866,0.98866,0.98866
325.1,0.99549,0.99093,0.99093,0.99093
325.2,0.99687,0.99294,0.99294,0.99294
325.3,0.99801,0.9947,0.9947,0.9947
325.4,0.99888,0.99621,0.99621,0.99621
325.5,0.99951,0.99747,0.99747,0.99747
325.6,0.99988,0.99848,0.99848,0.99848
325.7,1,0.99923,0.99923,0.99923
325.8,0.99987,0.99973,0.99973,0.99973
325.9,0.99948,0.99997,0.99997,0.99997
326,0.99884,0.99996,0.99996,0.99996
326.1,0.99794,0.9997,0.9997,0.9997
326.2,0.9968,0.99919,0.99919,0.99919
326.3,0.9954,0.99842,0.99842,0.99842
326.4,0.99375,0.9974,0.9974,0.9974
326.5,0.99184,0.99613,0.99613,0.99613
326.6,0.98969,0.9946,0.9946,0.9946
326.7,0.98728,0.99283,0.99283,0.99283
326.8,0.98463,0.9908,0.9908,0.9908
326.9,0.98173,0.98852,0.98852,0.98852
327,0.97857,0.98599,0.98599,0.98599
327.1,0.97517,0.98321,0.98321,0.98321
327.2,0.97152,0.98018,0.98018,0.98018
327.3,0.96763,0.9769,0.9769,0.9769
327.4,0.96349,0.97338,0.97338,0.97338
327.5,0.95911,0.96961,0.96961,0.96961
327.6,0.95448,0.96559,0.96559,0.96559
327.7,0.94961,0.96133,0.96133,0.96133
327.8,0.94451,0.95682,0.95682,0.95682
327.9,0.93916,0.95208,0.95208,0.95208
328,0.93357,0.94709,0.94709,0.94709
328.1,0.92775,0.94186,0.94186,0.94186
328.2,0.92169,0.93639,0.93639,0.93639
328.3,0.9154,0.93069,0.93069,0.93069
328.4,0.90888,0.92475,0.92475,0.92475
328.5,0.90213,0.91858,0.91858,0.91858
328.6,0.89515,0.91217,0.91217,0.91217
328.7,0.88794,0.90553,0.90553,0.90553
328.8,0.88051,0.89867,0.89867,0.89867
328.9,0.87285,0.89157,0.89157,0.89157
329,0.86497,0.88425,0.88425,0.88425
329.1,0.85688,0.87671,0.87671,0.87671
329.2,0.84857,0.86894,0.86894,0.86894
329.3,0.84004,0.86095,0.86095,0.86095
329.4,0.8313,0.85275,0.85275,0.85275
329.5,0.82235,0.84433,0.84433,0.84433
329.6,0.81319,0.83569,0.83569,0.83569
329.7,0.80382,0.82685,0.82685,0.82685
329.8,0.79425,0.81779,0.81779,0.81779
329.9,0.78448,0.80853,0.80853,0.80853
330,0.77451,0.79906,0.79906,0.79906
330.1,0.76435,0.78939,0.78939,0.78939
330.2,0.75399,0.77952,0.77952,0.77952
330.3,0.74344,0.76945,0.76945,0.76945
330.4,0.7327,0.75919,0.75919,0.75919
330.5,0.72178,0.74874,0.74874,0.74874
330.6,0.71067,0.73809,0.73809,0.73809
330.7,0.69938,0.72726,0.72726,0.72726
330.8,0.68792,0.71625,0.71625,0.71625
330.9,0.67628,0.70505,0.70505,0.70505
331,0.66447,0.69367,0.69367,0.69367
331.1,0.6525,0.68212,0.68212,0.68212
331.2,0.64035,0.6704,0.6704,0.6704
331.3,0.62805,0.65851,0.65851,0.65851
331.4,0.61558,0.64645,0.64645,0.64645
331.5,0.60296,0.63422,0.63422,0.63422
331.6,0.59019,0.62184,0.62184,0.62184
331.7,0.57727,0.60929,0.60929,0.60929
331.8,0.5642,0.5966,0.5966,0.5966
331.9,0.55099,0.58375,0.58375,0.58375
332,0.53764,0.57075,0.57075,0.57075
332.1,0.52415,0.55761,0.55761,0.55761
332.2,0.51053,0.54433,0.54433,0.54433
332.3,0.49678,0.53091,0.53091,0.53091
332.4,0.48291,0.51736,0.51736,0.51736
332.5,0.46891,0.50367,0.50367,0.50367
332.6,0.45479,0.48986,0.48986,0.48986
332.7,0.44056,0.47592,0.47592,0.47592
332.8,0.42622,0.46187,0.46187,0.46187
332.9,0.41177,0.44769,0.44769,0.44769
333,0.39721,0.43341,0.43341,0.43341
333.1,0.38256,0.41901,0.41901,0.41901
333.2,0.36781,0.4045,0.4045,0.4045
333.3,0.35296,0.3899,0.3899,0.3899
333.4,0.33802,0.37519,0.37519,0.37519
333.5,0.323,0.36039,0.36039,0.36039
333.6,0.3079,0.3455,0.3455,0.3455
333.7,0.29272,0.33052,0.33052,0.33052
333.8,0.27747,0.31546,0.31546,0.31546
333.9,0.26214,0.30032,0.30032,0.30032
334,0.24675,0.2851,0.2851,0.2851
334.1,0.2313,0.26981,0.26981,0.26981
334.2,0.21578,0.25445,0.25445,0.25445
334.3,0.20022,0.23903,0.23903,0.23903
334.4,0.1846,0.22355,0.22355,0.22355
334.5,0.16893,0.20801,0.20801,0.20801
334.6,0.15323,0.19241,0.19241,0.19241
334.7,0.13748,0.17677,0.17677,0.17677
334.8,0.1217,0.16108,0.16108,0.16108
334.9,0.10589,0.14536,0.14536,0.14536
335,0.090047,0.12959,0.12959,0.12959
335.1,0.074185,0.1138,0.1138,0.1138
335.2,0.058305,0.09797,0.09797,0.09797
335.3,0.04241,0.082119,0.082119,0.082119
335.4,0.026504,0.066247,0.066247,0.066247
335.5,0.010592,0.050359,0.050359,0.050359
335.6,-0.0053238,0.034458,0.034458,0.034458
335.7,-0.021238,0.018548,0.018548,0.018548
335.8,-0.037146,0.002634,0.002634,0.002634
335.9,-0.053045,-0.013281,-0.013281,-0.013281
336,-0.068931,-0.029193,-0.029193,-0.029193
336.1,-0.084799,-0.045097,-0.045097,-0.045097
336.2,-0.10065,-0.06099,-0.06099,-0.06099
336.3,-0.11647,-0.076868,-0.076868,-0.076868
336.4,-0.13226,-0.092726,-0.092726,-0.092726
336.5,-0.14802,-0.10856,-0.10856,-0.10856
336.6,-0.16374,-0.12437,-0.12437,-0.12437
336.7,-0.17942,-0.14014,-0.14014,-0.14014
336.8,-0.19505,-0.15588,-0.15588,-0.15588
336.9,-0.21064,-0.17158,-0.17158,-0.17158
337,-0.22617,-0.18724,-0.18724,-0.18724
337.1,-0.24164,-0.20285,-0.20285,-0.20285
337.2,-0.25705,-0.21841,-0.21841,-0.21841
337.3,-0.2724,-0.23391,-0.23391,-0.23391
337.4,-0.28768,-0.24935,-0.24935,-0.24935
337.5,-0.30288,-0.26474,-0.26474,-0.26474
337.6,-0.31801,-0.28005,-0.28005,-0.28005
337.7,-0.33306,-0.29529,-0.29529,-0.29529
337.8,-0.34803,-0.31046,-0.31046,-0.31046
337.9,-0.3629,-0.32555,-0.32555,-0.32555
338,-0.37769,-0.34055,-0.34055,-0.34055
338.1,-0.39237,-0.35548,-0.35548,-0.35548
338.2,-0.40696,-0.37031,-0.37031,-0.37031
338.3,-0.42145,-0.38504,-0.38504,-0.38504
338.4,-0.43583,-0.39968,-0.39968,-0.39968
338.5,-0.4501,-0.41422,-0.41422,-0.41422
338.6,-0.46425,-0.42865,-0.42865,-0.42865
338.7,-0.47829,-0.44298,-0.44298,-0.44298
338.8,-0.4922,-0.45719,-0.45719,-0.45719
338.9,-0.50599,-0.47128,-0.47128,-0.47128
339,-0.51966,-0.48526,-0.48526,-0.48526
339.1,-0.53319,-0.49912,-0.49912,-0.49912
339.2,-0.54659,-0.51284,-0.51284,-0.51284
339.3,-0.55984,-0.52644,-0.52644,-0.52644
339.4,-0.57296,-0.5399,-0.5399,-0.5399
339.5,-0.58593,-0.55323,-0.55323,-0.55323
339.6,-0.59875,-0.56642,-0.56642,-0.56642
339.7,-0.61142,-0.57946,-0.57946,-0.57946
339.8,-0.62394,-0.59236,-0.59236,-0.59236
339.9,-0.6363,-0.60511,-0.60511,-0.60511
340,-0.64849,-0.6177,-0.6177,-0.6177
340.1,-0.66053,-0.63014,-0.63014,-0.63014
340.2,-0.67239,-0.64242,-0.64242,-0.64242
340.3,-0.68409,-0.65453,-0.65453,-0.65453
340.4,-0.69561,-0.66648,-0.66648,-0.66648
340.5,-0.70695,-0.67826,-0.67826,-0.67826
340.6,-0.71812,-0.68987,-0.68987,-0.68987
340.7,-0.72911,-0.7013,-0.7013,-0.7013
340.8,-0.73991,-0.71256,-0.71256,-0.71256
340.9,-0.75052,-0.72364,-0.72364,-0.72364
341,-0.76094,-0.73453,-0.73453,-0.73453
341.1,-0.77117,-0.74524,-0.74524,-0.74524
341.2,-0.7812,-0.75575,-0.75575,-0.75575
341.3,-0.79104,-0.76608,-0.76608,-0.76608
341.4,-0.80068,-0.77621,-0.77621,-0.77621
341.5,-0.81011,-0.78615,-0.78615,-0.78615
341.6,-0.81934,-0.79588,-0.79588,-0.79588
341.7,-0.82836,-0.80542,-0.80542,-0.80542
341.8,-0.83717,-0.81475,-0.81475,-0.81475
341.9,-0.84577,-0.82387,-0.82387,-0.82387
342,-0.85415,-0.83279,-0.83279,-0.83279
342.1,-0.86232,-0.84149,-0.84149,-0.84149
342.2,-0.87027,-0.84999,-0.84999,-0.84999
342.3,-0.878,-0.85826,-0.85826,-0.85826
342.4,-0.8855,-0.86632,-0.86632,-0.86632
342.5,-0.89279,-0.87416,-0.87416,-0.87416
342.6,-0.89984,-0.88178,-0.88178,-0.88178
342.7,-0.90667,-0.88917,-0.88917,-0.88917
342.8,-0.91327,-0.89634,-0.89634,-0.89634
342.9,-0.91964,-0.90329,-0.90329,-0.90329
343,-0.92577,-0.91,-0.91,-0.91
343.1,-0.93167,-0.91648,-0.91648,-0.91648
343.2,-0.93734,-0.92273,-0.92273,-0.92273
343.3,-0.94276,-0.92875,-0.92875,-0.92875
343.4,-0.94795,-0.93453,-0.93453,-0.93453
343.5,-0.9529,-0.94008,-0.94008,-0.94008
343.6,-0.9576,-0.94539,-0.94539,-0.94539
343.7,-0.96207,-0.95045,-0.95045,-0.95045
343.8,-0.96629,-0.95528,-0.95528,-0.95528
343.9,-0.97026,-0.95987,-0.95987,-0.95987
344,-0.97399,-0.96421,-0.96421,-0.96421
344.1,-0.97747,-0.9683,-0.9683,-0.9683
344.2,-0.98071,-0.97216,-0.97216,-0.97216
344.3,-0.9837,-0.97576,-0.97576,-0.97576
344.4,-0.98643,-0.97912,-0.97912,-0.97912
344.5,-0.98892,-0.98223,-0.98223,-0.98223
344.6,-0.99116,-0.9851,-0.9851,-0.9851
344.7,-0.99314,-0.98771,-0.98771,-0.98771
344.8,-0.99488,-0.99007,-0.99007,-0.99007
344.9,-0.99636,-0.99218,-0.99218,-0.99218
345,-0.99759,-0.99404,-0.99404,-0.99404
345.1,-0.99857,-0.99565,-0.99565,-0.99565
345.2,-0.99929,-0.99701,-0.99701,-0.99701
345.3,-0.99977,-0.99811,-0.99811,-0.99811
345.4,-0.99998,-0.99896,-0.99896,-0.99896
345.5,-0.99995,-0.99956,-0.99956,-0.99956
345.6,-0.99966,-0.99991,-0.99991,-0.99991
345.7,-0.99912,-1,-1,-1
345.8,-0.99832,-0.99984,-0.99984,-0.99984
345.9,-0.99728,-0.99942,-0.99942,-0.99942
346,-0.99598,-0.99875,-0.99875,-0.99875
346.1,-0.99442,-0.99783,-0.99783,-0.99783
346.2,-0.99262,-0.99666,-0.99666,-0.99666
346.3,-0.99056,-0.99523,-0.99523,-0.99523
346.4,-0.98826,-0.99355,-0.99355,-0.99355
346.5,-0.9857,-0.99162,-0.99162,-0.99162
346.6,-0.98289,-0.98944,-0.98944,-0.98944
346.7,-0.97984,-0.98701,-0.98701,-0.98701
346.8,-0.97653,-0.98433,-0.98433,-0.98433
346.9,-0.97298,-0.9814,-0.9814,-0.9814
347,-0.96919,-0.97822,-0.97822,-0.97822
347.1,-0.96514,-0.97479,-0.97479,-0.97479
347.2,-0.96085,-0.97112,-0.97112,-0.97112
347.3,-0.95632,-0.96719,-0.96719,-0.96719
347.4,-0.95155,-0.96303,-0.96303,-0.96303
347.5,-0.94654,-0.95862,-0.95862,-0.95862
347.6,-0.94128,-0.95397,-0.95397,-0.95397
347.7,-0.93579,-0.94907,-0.94907,-0.94907
347.8,-0.93006,-0.94394,-0.94394,-0.94394
347.9,-0.9241,-0.93857,-0.93857,-0.93857
348,-0.9179,-0.93296,-0.93296,-0.93296
348.1,-0.91147,-0.92711,-0.92711,-0.92711
348.2,-0.9048,-0.92103,-0.92103,-0.92103
348.3,-0.89791,-0.91471,-0.91471,-0.91471
348.4,-0.89079,-0.90816,-0.90816,-0.90816
348.5,-0.88345,-0.90139,-0.90139,-0.90139
348.6,-0.87588,-0.89438,-0.89438,-0.89438
348.7,-0.86809,-0.88715,-0.88715,-0.88715
348.8,-0.86008,-0.87969,-0.87969,-0.87969
348.9,-0.85185,-0.87201,-0.87201,-0.87201
349,-0.84341,-0.86411,-0.86411,-0.86411
349.1,-0.83475,-0.85599,-0.85599,-0.85599
349.2,-0.82588,-0.84766,-0.84766,-0.84766
349.3,-0.8168,-0.8391,-0.8391,-0.8391
349.4,-0.80752,-0.83034,-0.83034,-0.83034
349.5,-0.79803,-0.82137,-0.82137,-0.82137
349.6,-0.78834,-0.81219,-0.81219,-0.81219
349.7,-0.77844,-0.8028,-0.8028,-0.8028
349.8,-0.76836,-0.79321,-0.79321,-0.79321
349.9,-0.75807,-0.78342,-0.78342,-0.78342
350,-0.7476,-0.77342,-0.77342,-0.77342
350.1,-0.73693,-0.76324,-0.76324,-0.76324
350.2,-0.72608,-0.75286,-0.75286,-0.75286
350.3,-0.71505,-0.74229,-0.74229,-0.74229
350.4,-0.70383,-0.73153,-0.73153,-0.73153
350.5,-0.69244,-0.72059,-0.72059,-0.72059
350.6,-0.68087,-0.70946,-0.70946,-0.70946
350.7,-0.66912,-0.69816,-0.69816,-0.69816
350.8,-0.65721,-0.68667,-0.68667,-0.68667
350.9,-0.64513,-0.67502,-0.67502,-0.67502
351,-0.63289,-0.66319,-0.66319,-0.66319
351.1,-0.62049,-0.65119,-0.65119,-0.65119
351.2,-0.60793,-0.63903,-0.63903,-0.63903
351.3,-0.59522,-0.62671,-0.62671,-0.62671
351.4,-0.58235,-0.61423,-0.61423,-0.61423
351.5,-0.56934,-0.60159,-0.60159,-0.60159
351.6,-0.55619,-0.5888,-0.5888,-0.5888
351.7,-0.54289,-0.57587,-0.57587,-0.57587
351.8,-0.52946,-0.56278,-0.56278,-0.56278
351.9,-0.51589,-0.54956,-0.54956,-0.54956
352,-0.50219,-0.53619,-0.53619,-0.53619
352.1,-0.48836,-0.52269,-0.52269,-0.52269
352.2,-0.47441,-0.50905,-0.50905,-0.50905
352.3,-0.46034,-0.49529,-0.49529,-0.49529
352.4,-0.44616,-0.4814,-0.4814,-0.4814
352.5,-0.43186,-0.46739,-0.46739,-0.46739
352.6,-0.41745,-0.45326,-0.45326,-0.45326
352.7,-0.40293,-0.43902,-0.43902,-0.43902
352.8,-0.38832,-0.42467,-0.42467,-0.42467
352.9,-0.3736,-0.4102,-0.4102,-0.4102
353,-0.35879,-0.39564,-0.39564,-0.39564
353.1,-0.34389,-0.38097,-0.38097,-0.38097
353.2,-0.3289,-0.36621,-0.36621,-0.36621
353.3,-0.31383,-0.35135,-0.35135,-0.35135
353.4,-0.29868,-0.33641,-0.33641,-0.33641
353.5,-0.28346,-0.32138,-0.32138,-0.32138
353.6,-0.26816,-0.30627,-0.30627,-0.30627
353.7,-0.25279,-0.29108,-0.29108,-0.29108
353.8,-0.23736,-0.27582,-0.27582,-0.27582
353.9,-0.22187,-0.26048,-0.26048,-0.26048
354,-0.20633,-0.24508,-0.24508,-0.24508
354.1,-0.19073,-0.22962,-0.22962,-0.22962
354.2,-0.17508,-0.21411,-0.21411,-0.21411
354.3,-0.15939,-0.19853,-0.19853,-0.19853
354.4,-0.14366,-0.18291,-0.18291,-0.18291
354.5,-0.12789,-0.16724,-0.16724,-0.16724
354.6,-0.11209,-0.15153,-0.15153,-0.15153
354.7,-0.09626,-0.13578,-0.13578,-0.13578
354.8,-0.080407,-0.11999,-0.11999,-0.11999
354.9,-0.064534,-0.10418,-0.10418,-0.10418
355,-0.048644,-0.088336,-0.088336,-0.088336
355.1,-0.032742,-0.072473,-0.072473,-0.072473
355.2,-0.016831,-0.05659,-0.05659,-0.05659
355.3,-0.00091648,-0.040694,-0.040694,-0.040694
355.4,0.014998,-0.024787,-0.024787,-0.024787
355.5,0.03091,-0.0088741,-0.0088741,-0.0088741
355.6,0.046813,0.0070412,0.0070412,0.0070412
355.7,0.062704,0.022955,0.022955,0.022955
355.8,0.07858,0.038862,0.038862,0.038862
355.9,0.094436,0.05476,0.05476,0.05476
356,0.11027,0.070644,0.070644,0.070644
356.1,0.12607,0.08651,0.08651,0.08651
356.2,0.14184,0.10235,0.10235,0.10235
356.3,0.15758,0.11817,0.11817,0.11817
356.4,0.17327,0.13396,0.13396,0.13396
356.5,0.18893,0.14972,0.14972,0.14972
356.6,0.20453,0.16543,0.16543,0.16543
356.7,0.22008,0.18111,0.18111,0.18111
356.8,0.23558,0.19674,0.19674,0.19674
356.9,0.25102,0.21231,0.21231,0.21231
357,0.26639,0.22784,0.22784,0.22784
357.1,0.2817,0.24331,0.24331,0.24331
357.2,0.29693,0.25871,0.25871,0.25871
357.3,0.31209,0.27405,0.27405,0.27405
357.4,0.32717,0.28932,0.28932,0.28932
357.5,0.34217,0.30452,0.30452,0.30452
357.6,0.35708,0.31964,0.31964,0.31964
357.7,0.3719,0.33468,0.33468,0.33468
357.8,0.38663,0.34964,0.34964,0.34964
357.9,0.40125,0.3645,0.3645,0.3645
358,0.41578,0.37928,0.37928,0.37928
358.1,0.4302,0.39395,0.39395,0.39395
358.2,0.44452,0.40853,0.40853,0.40853
358.3,0.45871,0.42301,0.42301,0.42301
358.4,0.4728,0.43737,0.43737,0.43737
358.5,0.48676,0.45163,0.45163,0.45163
358.6,0.5006,0.46577,0.46577,0.46577
358.7,0.51432,0.4798,0.4798,0.4798
358.8,0.5279,0.4937,0.4937,0.4937
358.9,0.54135,0.50748,0.50748,0.50748
359,0.55466,0.52112,0.52112,0.52112
359.1,0.56783,0.53464,0.53464,0.53464
359.2,0.58086,0.54802,0.54802,0.54802
359.3,0.59374,0.56127,0.56127,0.56127
359.4,0.60647,0.57437,0.57437,0.57437
359.5,0.61905,0.58732,0.58732,0.58732
359.6,0.63147,0.60013,0.60013,0.60013
359.7,0.64373,0.61278,0.61278,0.61278
359.8,0.65583,0.62528,0.62528,0.62528
359.9,0.66776,0.63762,0.63762,0.63762
360,0.67952,0.6498,0.6498,0.6498
360.1,0.69111,0.66182,0.66182,0.66182
360.2,0.70253,0.67366,0.67366,0.67366
360.3,0.71376,0.68534,0.68534,0.68534
360.4,0.72482,0.69684,0.69684,0.69684
360.5,0.73569,0.70817,0.70817,0.70817
360.6,0.74638,0.71932,0.71932,0.71932
360.7,0.75688,0.73028,0.73028,0.73028
360.8,0.76718,0.74106,0.74106,0.74106
360.9,0.77729,0.75165,0.75165,0.75165
361,0.78721,0.76205,0.76205,0.76205
361.1,0.79692,0.77226,0.77226,0.77226
361.2,0.80643,0.78227,0.78227,0.78227
361.3,0.81574,0.79209,0.79209,0.79209
361.4,0.82485,0.8017,0.8017,0.8017
361.5,0.83374,0.81111,0.81111,0.81111
361.6,0.84242,0.82032,0.82032,0.82032
361.7,0.85089,0.82932,0.82932,0.82932
361.8,0.85914,0.83811,0.83811,0.83811
361.9,0.86718,0.84668,0.84668,0.84668
362,0.87499,0.85504,0.85504,0.85504
362.1,0.88259,0.86319,0.86319,0.86319
362.2,0.88996,0.87111,0.87111,0.87111
362.3,0.8971,0.87882,0.87882,0.87882
362.4,0.90402,0.8863,0.8863,0.8863
362.5,0.91071,0.89356,0.89356,0.89356
362.6,0.91717,0.90059,0.90059,0.90059
362.7,0.92339,0.90739,0.90739,0.90739
362.8,0.92939,0.91397,0.91397,0.91397
362.9,0.93514,0.92031,0.92031,0.92031
363,0.94066,0.92642,0.92642,0.92642
363.1,0.94594,0.93229,0.93229,0.93229
363.2,0.95099,0.93793,0.93793,0.93793
363.3,0.95579,0.94333,0.94333,0.94333
363.4,0.96035,0.94849,0.94849,0.94849
363.5,0.96466,0.95342,0.95342,0.95342
363.6,0.96873,0.9581,0.9581,0.9581
363.7,0.97256,0.96253,0.96253,0.96253
363.8,0.97614,0.96673,0.96673,0.96673
363.9,0.97947,0.97068,0.97068,0.97068
364,0.98255,0.97438,0.97438,0.97438
364.1,0.98539,0.97783,0.97783,0.97783
364.2,0.98798,0.98104,0.98104,0.98104
364.3,0.99031,0.984,0.984,0.984
364.4,0.9924,0.98671,0.98671,0.98671
364.5,0.99423,0.98917,0.98917,0.98917
364.6,0.99581,0.99138,0.99138,0.99138
364.7,0.99714,0.99334,0.99334,0.99334
364.8,0.99822,0.99505,0.99505,0.99505
364.9,0.99904,0.99651,0.99651,0.99651
365,0.99961,0.99771,0.99771,0.99771
365.1,0.99993,0.99866,0.99866,0.99866
365.2,0.99999,0.99936,0.99936,0.99936
365.3,0.9998,0.9998,0.9998,0.9998
365.4,0.99936,0.99999,0.99999,0.99999
365.5,0.99867,0.99993,0.99993,0.99993
365.6,0.99772,0.99961,0.99961,0.99961
365.7,0.99652,0.99904,0.99904,0.99904
365.8,0.99506,0.99822,0.99822,0.99822
365.9,0.99336,0.99715,0.99715,0.99715
366,0.9914,0.99582,0.99582,0.99582
366.1,0.98919,0.99424,0.99424,0.99424
366.2,0.98673,0.99241,0.99241,0.99241
366.3,0.98402,0.99033,0.99033,0.99033
366.4,0.98107,0.98799,0.98799,0.98799
366.5,0.97786,0.98541,0.98541,0.98541
366.6,0.9744,0.98258,0.98258,0.98258
366.7,0.9707,0.97949,0.97949,0.97949
366.8,0.96676,0.97616,0.97616,0.97616
366.9,0.96257,0.97259,0.97259,0.97259
367,0.95813,0.96876,0.96876,0.96876
367.1,0.95345,0.96469,0.96469,0.96469
367.2,0.94853,0.96038,0.96038,0.96038
367.3,0.94337,0.95582,0.95582,0.95582
367.4,0.93797,0.95102,0.95102,0.95102
367.5,0.93234,0.94598,0.94598,0.94598
367.6,0.92646,0.9407,0.9407,0.9407
367.7,0.92036,0.93518,0.93518,0.93518
367.8,0.91401,0.92943,0.92943,0.92943
367.9,0.90744,0.92344,0.92344,0.92344
368,0.90064,0.91721,0.91721,0.91721
368.1,0.89361,0.91076,0.91076,0.91076
368.2,0.88635,0.90407,0.90407,0.90407
368.3,0.87887,0.89715,0.89715,0.89715
368.4,0.87117,0.89001,0.89001,0.89001
368.5,0.86325,0.88264,0.88264,0.88264
368.6,0.8551,0.87505,0.87505,0.87505
368.7,0.84674,0.86723,0.86723,0.86723
368.8,0.83817,0.8592,0.8592,0.8592
368.9,0.82938,0.85095,0.85095,0.85095
369,0.82039,0.84248,0.84248,0.84248
369.1,0.81118,0.8338,0.8338,0.8338
369.2,0.80177,0.82491,0.82491,0.82491
369.3,0.79216,0.81581,0.81581,0.81581
369.4,0.78235,0.8065,0.8065,0.8065
369.5,0.77234,0.79699,0.79699,0.79699
369.6,0.76213,0.78728,0.78728,0.78728
369.7,0.75173,0.77737,0.77737,0.77737
369.8,0.74114,0.76726,0.76726,0.76726
369.9,0.73036,0.75695,0.75695,0.75695
370,0.7194,0.74646,0.74646,0.74646
370.1,0.70825,0.73577,0.73577,0.73577
370.2,0.69692,0.7249,0.7249,0.7249
370.3,0.68542,0.71385,0.71385,0.71385
